area,county,lsad,lsad_trans,name,perimeter,state,taz,tz06_d00_,tz06_d00_i,geometry
0.000361863,113,,,115100,0.128257351,6,115100,495,496,"POLYGON ((-122.211854 38.855295, -122.206701 38.854715, -122.200573 38.850764, -122.196589 38.845948, -122.193117 38.843772, -122.190653 38.839788, -122.190621 38.837948, -122.189485 38.834652, -122.186653 38.832348, -122.183917 38.83126, -122.183981 38.829884, -122.184989 38.827708, -122.187533 38.824828, -122.187165 38.823324, -122.186301 38.821884, -122.183885 38.820124, -122.180541 38.819788, -122.177501 38.816509, -122.174733 38.812397, -122.174876 38.811455, -122.181981 38.810573, -122.182045 38.810941, -122.182333 38.812093, -122.189117 38.822908, -122.197645 38.833212, -122.201213 38.837244, -122.210877 38.854331, -122.211854 38.855295))"
0.033481459,113,,,115110,0.956193286,6,115110,438,439,"POLYGON ((-122.321722 38.924076, -122.282046 38.924393, -122.247341 38.923897, -122.210732 38.925289, -122.093042 38.925651, -122.062713 38.925722, -122.062729 38.912362, -122.027128 38.911754, -122.025592 38.912282, -122.025896 38.897195, -122.025896 38.886331, -122.026917 38.881851, -122.027864 38.865467, -122.028392 38.863388, -122.044697 38.861532, -122.047145 38.857116, -122.047033 38.854412, -122.045305 38.852076, -122.045049 38.815837, -122.045738 38.781149, -122.045994 38.75947, -122.047002 38.73459, -122.050154 38.707487, -122.05633 38.708463, -122.060058 38.706687, -122.064506 38.705759, -122.073146 38.706815, -122.079931 38.706719, -122.091979 38.703887, -122.110667 38.703519, -122.120588 38.704399, -122.124044 38.708895, -122.127292 38.712111, -122.135084 38.715983, -122.140316 38.720991, -122.150477 38.743774, -122.152285 38.750174, -122.154989 38.753934, -122.170509 38.77115, -122.179165 38.786365, -122.180685 38.791469, -122.181981 38.810573, -122.174876 38.811455, -122.174733 38.812397, -122.177501 38.816509, -122.180541 38.819788, -122.183885 38.820124, -122.186301 38.821884, -122.187165 38.823324, -122.187533 38.824828, -122.184989 38.827708, -122.183981 38.829884, -122.183917 38.83126, -122.186653 38.832348, -122.189485 38.834652, -122.190621 38.837948, -122.190653 38.839788, -122.193117 38.843772, -122.196589 38.845948, -122.200573 38.850764, -122.206701 38.854715, -122.211854 38.855295, -122.214429 38.857227, -122.217229 38.857627, -122.219597 38.859739, -122.222285 38.863819, -122.228317 38.876187, -122.229229 38.877291, -122.233885 38.880571, -122.23979 38.88945, -122.252718 38.897786, -122.257998 38.899882, -122.264334 38.90361, -122.265854 38.90545, -122.266718 38.90777, -122.265214 38.911498, -122.266174 38.912666, -122.26819 38.91329, -122.272478 38.913306, -122.276174 38.912026, -122.27699 38.91081, -122.278142 38.910426, -122.279598 38.91065, -122.284958 38.913194, -122.291662 38.913338, -122.29427 38.91241, -122.31168 38.909178, -122.3136 38.910458, -122.313392 38.916089, -122.31488 38.917241, -122.31752 38.917689, -122.318848 38.918425, -122.321722 38.924076))"
0.008954797,113,,,115200,0.462029052,6,115200,560,561,"POLYGON ((-121.946167 38.777694, -121.948917 38.765677, -121.9594 38.719663, -121.959447 38.718079, -121.954967 38.695743, -121.941063 38.696047, -121.92103 38.691679, -121.910275 38.690183, -121.922281 38.675236, -121.968072 38.681823, -122.001848 38.686559, -122.006665 38.689647, -122.010025 38.694527, -122.010873 38.695087, -122.017337 38.696111, -122.022313 38.696863, -122.021897 38.698415, -122.022233 38.698943, -122.038553 38.701247, -122.037913 38.704511, -122.038249 38.705359, -122.050154 38.707487, -122.047002 38.73459, -122.045994 38.75947, -122.045738 38.781149, -121.981144 38.780413, -121.971842 38.778129, -121.9678 38.778077, -121.959192 38.776222, -121.956135 38.776094, -121.946167 38.777694))"
0.000805446,113,,,115300,0.129597479,6,115300,766,767,"POLYGON ((-122.001848 38.686559, -121.968072 38.681823, -121.9718 38.666464, -121.971832 38.663792, -122.018137 38.672623, -122.015097 38.683935, -122.015913 38.684703, -122.014937 38.688399, -122.001848 38.686559))"
0.006035584,113,,,115310,0.367401779,6,115310,791,792,"POLYGON ((-121.922281 38.675236, -121.904421 38.672714, -121.895062 38.671424, -121.895701 38.620001, -121.934634 38.620191, -121.954503 38.620272, -121.998936 38.62064, -121.997528 38.622144, -121.996248 38.624704, -121.999704 38.63432, -122.001336 38.635024, -122.005336 38.637024, -122.00604 38.6384, -122.00268 38.641968, -122.003784 38.646176, -122.005496 38.649408, -122.019209 38.64944, -122.018697 38.672687, -122.018137 38.672623, -121.971832 38.663792, -121.9718 38.666464, -121.968072 38.681823, -121.922281 38.675236))"
8.09E-05,113,,,115400,0.043869518,6,115400,730,731,"POLYGON ((-122.019065 38.689055, -122.017337 38.696111, -122.010873 38.695087, -122.010025 38.694527, -122.006665 38.689647, -122.001848 38.686559, -122.014937 38.688399, -122.019065 38.689055))"
0.000707086,113,,,115410,0.130073795,6,115410,741,742,"POLYGON ((-122.019065 38.689055, -122.014937 38.688399, -122.015913 38.684703, -122.015097 38.683935, -122.018137 38.672623, -122.018697 38.672687, -122.069914 38.682495, -122.061882 38.688031, -122.060954 38.689967, -122.058922 38.691983, -122.050842 38.693279, -122.040442 38.693599, -122.04057 38.692159, -122.019065 38.689055))"
0.000193642,113,,,115420,0.062062843,6,115420,710,711,"POLYGON ((-122.017337 38.696111, -122.019065 38.689055, -122.04057 38.692159, -122.040442 38.693599, -122.038553 38.701247, -122.022233 38.698943, -122.021897 38.698415, -122.022313 38.696863, -122.017337 38.696111))"
0.002835889,61,,,201100,0.270472083,6,201100,350,350,"POLYGON ((-120.126165 39.067454, -120.128811 39.067443, -120.134236 39.067421, -120.134494 39.06742, -120.136685 39.067413, -120.138645 39.067405, -120.143653 39.065617, -120.143646 39.064616, -120.143598 39.060198, -120.147609 39.060253, -120.149197 39.060275, -120.153021 39.060329, -120.152976 39.045807, -120.164964 39.045787, -120.165028 39.038485, -120.18356 39.038372, -120.18906 39.040423, -120.191928 39.045703, -120.192618 39.048024, -120.199682 39.047739, -120.200489 39.048102, -120.200491 39.054557, -120.199662 39.057684, -120.198123 39.062332, -120.197805 39.068691, -120.199313 39.070593, -120.199775 39.074027, -120.198114 39.078442, -120.197826 39.084969, -120.194415 39.089827, -120.192135 39.091808, -120.187818 39.094079, -120.186497 39.096435, -120.18585 39.105881, -120.187317 39.11034, -120.187053 39.110912, -120.169117 39.109858, -120.166005 39.108966, -120.16536 39.107936, -120.16354 39.106998, -120.15893 39.107248, -120.158696 39.106036, -120.160048 39.102674, -120.161457 39.102515, -120.163102 39.099473, -120.163485 39.096019, -120.159997 39.087419, -120.1573 39.08202, -120.155041 39.078657, -120.150055 39.075225, -120.143101 39.074673, -120.140872 39.073734, -120.135711 39.069958, -120.133422 39.069179, -120.129227 39.069497, -120.126165 39.067454))"
0.021175857,61,,,201110,0.612437812,6,201110,244,244,"POLYGON ((-120.031474 39.237004, -120.023175 39.235258, -120.018353 39.233152, -120.014681 39.228645, -120.012626 39.224848, -120.008394 39.222719, -120.0056913373505 39.22258551058053, -120.00382821847518 39.13313255102667, -120.002461 39.067489, -120.043857 39.067478, -120.11111 39.067459, -120.126165 39.067454, -120.129227 39.069497, -120.133422 39.069179, -120.135711 39.069958, -120.140872 39.073734, -120.143101 39.074673, -120.150055 39.075225, -120.155041 39.078657, -120.1573 39.08202, -120.159997 39.087419, -120.163485 39.096019, -120.163102 39.099473, -120.161457 39.102515, -120.160048 39.102674, -120.158696 39.106036, -120.15893 39.107248, -120.158226 39.107591, -120.157402 39.112989, -120.157781 39.117426, -120.159865 39.118822, -120.160804 39.120583, -120.161278 39.12533, -120.159427 39.128342, -120.15511 39.129027, -120.153083 39.131016, -120.151613 39.134378, -120.152785 39.138745, -120.152593 39.140951, -120.149404 39.144645, -120.145409 39.146405, -120.14341 39.148554, -120.143467 39.152053, -120.141318 39.158411, -120.141023 39.16127, -120.140785 39.165432, -120.142048 39.166851, -120.141929 39.167994, -120.139548 39.170601, -120.136579 39.17172, -120.134913 39.173115, -120.128992 39.179424, -120.126905 39.180452, -120.123353 39.181303, -120.111188 39.182841, -120.107398 39.183963, -120.094409 39.184515, -120.092529 39.184973, -120.092029 39.185499, -120.092206 39.186986, -120.094088 39.188861, -120.095941 39.192428, -120.09506 39.194533, -120.09512 39.197117, -120.095004 39.203063, -120.094007 39.205877, -120.093096 39.206837, -120.089186 39.20821, -120.088245 39.209469, -120.087189 39.212922, -120.087219 39.215186, -120.085428 39.22374, -120.082488 39.225364, -120.07893 39.226097, -120.073549 39.225434, -120.068433 39.227972, -120.067992 39.228453, -120.067904 39.230534, -120.069433 39.231997, -120.06958 39.23401, -120.069168 39.235245, -120.06711 39.236228, -120.063962 39.236421, -120.05814 39.239087, -120.056464 39.239338, -120.047023 39.238925, -120.031474 39.237004))"
0.006242061,61,,,201200,0.395002637,6,201200,278,278,"POLYGON ((-120.242188 39.147922, -120.239575 39.148353, -120.234044 39.15107, -120.230206 39.155114, -120.228726 39.157581, -120.22673 39.15966, -120.223037 39.157642, -120.221284 39.158059, -120.217572 39.162054, -120.207771 39.161645, -120.200262 39.159491, -120.195674 39.158754, -120.179752 39.157523, -120.178078 39.156365, -120.175999 39.152559, -120.174733 39.15135, -120.166849 39.151306, -120.16071 39.152631, -120.159711 39.151784, -120.159037 39.15, -120.15892 39.148605, -120.159638 39.14677, -120.159428 39.144955, -120.158041 39.144168, -120.152635 39.145858, -120.152593 39.140951, -120.152785 39.138745, -120.151613 39.134378, -120.153083 39.131016, -120.15511 39.129027, -120.159427 39.128342, -120.161278 39.12533, -120.160804 39.120583, -120.159865 39.118822, -120.157781 39.117426, -120.157402 39.112989, -120.158226 39.107591, -120.15893 39.107248, -120.16354 39.106998, -120.16536 39.107936, -120.166005 39.108966, -120.169117 39.109858, -120.187053 39.110912, -120.187317 39.11034, -120.18585 39.105881, -120.186497 39.096435, -120.187818 39.094079, -120.192135 39.091808, -120.194415 39.089827, -120.197826 39.084969, -120.198114 39.078442, -120.199775 39.074027, -120.199313 39.070593, -120.197805 39.068691, -120.198123 39.062332, -120.199662 39.057684, -120.202125 39.06276, -120.203845 39.062489, -120.206433 39.060951, -120.207943 39.060944, -120.222744 39.063433, -120.231237 39.066264, -120.231262 39.073574, -120.231829 39.075871, -120.237435 39.078693, -120.251026 39.083427, -120.252137 39.084699, -120.251973 39.086014, -120.249848 39.089278, -120.248044 39.093371, -120.249119 39.096176, -120.248777 39.09811, -120.247037 39.099697, -120.240214 39.101743, -120.236879 39.103998, -120.236278 39.104755, -120.234202 39.112161, -120.237305 39.115869, -120.241041 39.117498, -120.244447 39.120392, -120.245854 39.121754, -120.24741 39.124906, -120.24401 39.129039, -120.243104 39.133678, -120.243164 39.134453, -120.246462 39.139665, -120.246797 39.145081, -120.24644 39.146735, -120.245702 39.147549, -120.242188 39.147922))"
0.000005375,81,,,201281,0.015412708,6,201281,4603,4604,"POLYGON ((-122.453983 37.708232, -122.460983 37.705732, -122.458283 37.708232, -122.453983 37.708232))"
0.000018765,81,,,201282,0.022488675,6,201282,4604,4605,"POLYGON ((-122.452183 37.708132, -122.451983 37.708032, -122.454083 37.707332, -122.455983 37.702732, -122.459583 37.704732, -122.460983 37.705732, -122.453983 37.708232, -122.452183 37.708132))"
1.47E-05,81,,,201283,0.016682066,6,201283,4625,4626,"POLYGON ((-122.460983 37.705732, -122.459583 37.704732, -122.461979 37.702994, -122.463057 37.701136, -122.465083 37.701132, -122.464983 37.704832, -122.461283 37.705532, -122.460983 37.705732))"
0.000007615,81,,,201284,0.013065174,6,201284,4633,4634,"POLYGON ((-122.464983 37.704832, -122.465083 37.701132, -122.469183 37.701732, -122.464983 37.704832))"
3.26E-05,81,,,201285,0.026594311,6,201285,4601,4602,"POLYGON ((-122.467183 37.708232, -122.461283 37.705532, -122.464983 37.704832, -122.469183 37.701732, -122.471275 37.70149, -122.47087 37.704905, -122.468883 37.708232, -122.467183 37.708232))"
0.00001212,81,,,201286,0.01942868,6,201286,4602,4603,"POLYGON ((-122.458283 37.708232, -122.460983 37.705732, -122.461283 37.705532, -122.467183 37.708232, -122.458283 37.708232))"
3.12E-05,81,,,201291,0.03791383,6,201291,4632,4633,"POLYGON ((-122.481683 37.701732, -122.473287 37.704573, -122.47087 37.704905, -122.471275 37.70149, -122.471283 37.700132, -122.471483 37.701132, -122.474471 37.702683, -122.477083 37.702632, -122.479683 37.695432, -122.480283 37.695332, -122.481683 37.701732))"
2.90E-05,81,,,201292,0.021915528,6,201292,4664,4665,"POLYGON ((-122.481683 37.701732, -122.480283 37.695332, -122.486283 37.696232, -122.486284 37.696522, -122.486753 37.700204, -122.484383 37.700932, -122.481683 37.701732))"
7.92E-05,81,,,201293,0.042689882,6,201293,4600,4601,"POLYGON ((-122.470883 37.708232, -122.468883 37.708232, -122.47087 37.704905, -122.473287 37.704573, -122.481683 37.701732, -122.484383 37.700932, -122.486083 37.708232, -122.470883 37.708232))"
0.000139432,81,,,201295,0.048411449,6,201295,4599,4600,"POLYGON ((-122.486083 37.708232, -122.484383 37.700932, -122.486753 37.700204, -122.489583 37.699732, -122.494584 37.698232, -122.50054737095074 37.700905235253195, -122.5018866401484 37.706055463373026, -122.5024267151224 37.70813234927674, -122.486083 37.708232))"
0.002463812,61,,,201300,0.228042498,6,201300,254,254,"POLYGON ((-120.181776 39.191233, -120.176896 39.191139, -120.167386 39.19189, -120.161407 39.193473, -120.151875 39.192205, -120.147319 39.190934, -120.139535 39.18365, -120.13496 39.175996, -120.134913 39.173115, -120.136579 39.17172, -120.139548 39.170601, -120.141929 39.167994, -120.142048 39.166851, -120.140785 39.165432, -120.141023 39.16127, -120.141318 39.158411, -120.143467 39.152053, -120.14341 39.148554, -120.145409 39.146405, -120.149404 39.144645, -120.152593 39.140951, -120.152635 39.145858, -120.158041 39.144168, -120.159428 39.144955, -120.159638 39.14677, -120.15892 39.148605, -120.159037 39.15, -120.159711 39.151784, -120.16071 39.152631, -120.166849 39.151306, -120.174733 39.15135, -120.175999 39.152559, -120.178078 39.156365, -120.179752 39.157523, -120.195674 39.158754, -120.200262 39.159491, -120.207771 39.161645, -120.217572 39.162054, -120.214011 39.166332, -120.206563 39.173621, -120.199783 39.183393, -120.198238 39.184843, -120.195845 39.186783, -120.188024 39.187873, -120.185201 39.188738, -120.181776 39.191233))"
0.000198865,81,,,201301,0.102361236,6,201301,4681,4682,"POLYGON ((-122.494584 37.698232, -122.492484 37.690333, -122.489684 37.687733, -122.488784 37.685033, -122.489084 37.682833, -122.489784 37.683033, -122.489584 37.685533, -122.492184 37.685433, -122.493284 37.678833, -122.489485 37.671964, -122.488784 37.671834, -122.486784 37.668234, -122.486484 37.666634, -122.489284 37.665534, -122.492484 37.665534, -122.492784 37.664034, -122.491491 37.662371, -122.491584 37.662234, -122.493384 37.664034, -122.49535810960421 37.664033999999724, -122.49547693865992 37.66590065961585, -122.49561473799635 37.668065319217895, -122.496784 37.686433, -122.50054737095074 37.700905235253195, -122.494584 37.698232))"
2.92E-05,81,,,201302,0.031862609,6,201302,4796,4797,"POLYGON ((-122.489784 37.683033, -122.490384 37.677633, -122.490197 37.675567, -122.488784 37.671834, -122.489485 37.671964, -122.493284 37.678833, -122.492184 37.685433, -122.489584 37.685533, -122.489784 37.683033))"
4.79E-05,81,,,201303,0.065948259,6,201303,4818,4819,"POLYGON ((-122.489084 37.682833, -122.489842 37.676503, -122.489615 37.675348, -122.488057 37.671886, -122.484684 37.668134, -122.479684 37.664734, -122.484884 37.666034, -122.485095 37.662373, -122.491439 37.662193, -122.491584 37.662234, -122.491491 37.662371, -122.492784 37.664034, -122.492484 37.665534, -122.489284 37.665534, -122.486484 37.666634, -122.486784 37.668234, -122.488784 37.671834, -122.490197 37.675567, -122.490384 37.677633, -122.489784 37.683033, -122.489084 37.682833))"
1.27E-05,81,,,201305,0.014557768,6,201305,4684,4685,"POLYGON ((-122.489583 37.699732, -122.486753 37.700204, -122.486284 37.696522, -122.490684 37.696333, -122.489583 37.699732))"
1.68E-05,81,,,201306,0.019421117,6,201306,4712,4713,"POLYGON ((-122.486284 37.696522, -122.486283 37.696232, -122.488684 37.692733, -122.488884 37.689933, -122.489484 37.689733, -122.490684 37.691133, -122.490684 37.696333, -122.486284 37.696522))"
0.0000105,81,,,201307,0.019840892,6,201307,4775,4776,"POLYGON ((-122.488884 37.689933, -122.488684 37.689433, -122.484484 37.688133, -122.481284 37.686533, -122.480884 37.685933, -122.483984 37.685633, -122.489484 37.689733, -122.488884 37.689933))"
0.00002582,81,,,201308,0.025857954,6,201308,4758,4759,"POLYGON ((-122.490684 37.691133, -122.489484 37.689733, -122.483984 37.685633, -122.487184 37.682633, -122.489084 37.682833, -122.488784 37.685033, -122.489684 37.687733, -122.492484 37.690333, -122.490684 37.691133))"
